CODE NAME,CODE VALUE,DESCRIPTION
ASMINST2_C,50,SENSORIMTR PRFL (HUNT ORDINAL)
ASMINST2_C,51,SEQ INV OF COMM DEV (SICD)
ASMINST2_C,52,SKI-HI LRNG DEV SCLS (HRG IMP)
ASMINST2_C,53,SPANISH ARTCLTN MEASURE (SPAM)
ASMINST2_C,54,SPCH AWRNS THRESHOLDS (SAT)
ASMINST2_C,55,SPEECH DISCRIMINATION TEST
ASMINST2_C,56,TEST OF INF MTR PERF (TIMP)
ASMINST2_C,57,THE OREGON PROJ GLBL ASMNT TL
ASMINST2_C,58,TIME: MILLER
ASMINST2_C,59,TRNSDSCPLNRY PBA (TONI LINDER)
ASMINST2_C,60,UZGIRIS-HUNT: DUNST REVISION
ASMINST2_C,61,VINELAND ADPTV BEH SCLS (VABS)
ASMINST2_C,62,VINELAND SE ERLY CHLDHD SCALE
ASMINST2_C,63,VISUAL RNFRCMNT AUDMTRY (VRA)
ASMINST2_C,64,OTHER ASSESSMENT INSTRUMENT
ASMINST3_C,0,NOT APPLICABLE
ASMINST3_C,1,ACHENBACH CHILD BEHAVIOR CHECK
ASMINST3_C,2,AGES & STAGES QUESTIONNAIRE
ASMINST3_C,3,AGES & STAGES SE QUESTIONNAIRE
ASMINST3_C,4,ALBERTA INFANT MOTOR SCALE
ASMINST3_C,5,ALPERN-BOLL DEV PROFILE II
ASMINST3_C,6,ASMNT EVAL AND PROG SYS (AEPS)
ASMINST3_C,7,ASMNT OF PHONOLOGICAL PROC-R
ASMINST3_C,8,AUTISM DIAG OBSERVATION SCALE
ASMINST3_C,9,BATTELLE DEV INVENTORY (BDI)
ASMINST3_C,10,BAYLEY SCALES (BSID) - MENTAL
ASMINST3_C,11,BAYLEY SCALES (BSID) - MOTOR
ASMINST3_C,12,CALLIER-AZUSA SCALE
ASMINST3_C,13,CAREY TEMPERAMENT SCALES
ASMINST3_C,14,CAROLINA CURRICULUM
ASMINST3_C,15,CATTELL INF INTELLIGENCE SCALE
ASMINST3_C,16,CHILD DEV INVENTORY (CDI)
ASMINST3_C,17,CLINICAL ADAPTIVE TEST (CAT)
ASMINST3_C,18,CLINICAL LINGUISTIC _(CLAMS)
ASMINST3_C,19,COMM & SMBLC BHVR SCLES (CSBS)
ASMINST3_C,20,CONDITIONED PLAY AUDIOMETRY
ASMINST3_C,21,EARLY COPING INVENTORY
ASMINST3_C,22,ERLY LRNG APLSHMNT PRFL (ELAP)
ASMINST3_C,23,ERHARDT DEV TEST OF VISION
ASMINST3_C,24,ERHARDT DEV TEST OF PREHENSION
ASMINST3_C,25,FNCTNL EMTNL ASMNT SCLS (FEAS)
ASMINST3_C,26,FNCTNL IND MEASURES (WEE FIMS)
ASMINST3_C,27,GLDMN-FRISTOE TST OF ARTCLTN
ASMINST3_C,28,GROSS MTR FUNCTIONAL MEASURES
ASMINST3_C,29,HAWAII ERLY LRNG PROFL (HELP)
ASMINST3_C,30,HODSON PHONOLOGICAL SCREENING
ASMINST3_C,31,INFANT DEVELPMNT INVNTRY (IDI)
ASMINST3_C,32,INFNT-TDDLER DEVL ASSESS (IDA)
ASMINST3_C,33,INFNT TDDLER SENSORY PROFILE
ASMINST3_C,34,INFNT-TDDLER SE ASSESS (ITSEA)
ASMINST3_C,35,INSITE (FOR VISUALLY IMPAIRED)
ASMINST3_C,36,MCCARTHY COMM DEV INVNTRY
ASMINST3_C,37,MILANI-COMPARETTI
ASMINST3_C,38,MULLEN SCALES (MSEL)
ASMINST3_C,39,NON-SPEECH TEST
ASMINST3_C,40,OTOACOUSTIC EMISSIONS (OAE)
ASMINST3_C,41,PADEN PHONOLOGICAL SCREENING
ASMINST3_C,42,PEABODY DEVELPMNTL MOTOR TEST
ASMINST3_C,43,PED EVAL OF DSBLTY INV (PEDI)
ASMINST3_C,44,PLAY AUDIOMETRY
ASMINST3_C,45,PRESCHL LANG SCL (PLS) - RVSD
ASMINST3_C,46,REC EXP EMRGNT LANG SCL (REEL)
ASMINST3_C,47,REYNELL DEV LANG SCLS - AM VSN
ASMINST3_C,48,REYNELL-ZINKIN: DEV SCLS
ASMINST3_C,49,ROSETTI INF TDLR LANG SCALE
ASMINST3_C,50,SENSORIMTR PRFL (HUNT ORDINAL)
ASMINST3_C,51,SEQ INV OF COMM DEV (SICD)
ASMINST3_C,52,SKI-HI LRNG DEV SCLS (HRG IMP)
ASMINST3_C,53,SPANISH ARTCLTN MEASURE (SPAM)
ASMINST3_C,54,SPCH AWRNS THRESHOLDS (SAT)
ASMINST3_C,55,SPEECH DISCRIMINATION TEST
ASMINST3_C,56,TEST OF INF MTR PERF (TIMP)
ASMINST3_C,57,THE OREGON PROJ GLBL ASMNT TL
ASMINST3_C,58,TIME: MILLER
ASMINST3_C,59,TRNSDSCPLNRY PBA (TONI LINDER)
ASMINST3_C,60,UZGIRIS-HUNT: DUNST REVISION
ASMINST3_C,61,VINELAND ADPTV BEH SCLS (VABS)
ASMINST3_C,62,VINELAND SE ERLY CHLDHD SCALE
ASMINST3_C,63,VISUAL RNFRCMNT AUDMTRY (VRA)
ASMINST3_C,64,OTHER ASSESSMENT INSTRUMENT
ASMINST4_C,0,NOT APPLICABLE
ASMINST4_C,1,ACHENBACH CHILD BEHAVIOR CHECK
ASMINST4_C,2,AGES & STAGES QUESTIONNAIRE
ASMINST4_C,3,AGES & STAGES SE QUESTIONNAIRE
ASMINST4_C,4,ALBERTA INFANT MOTOR SCALE
ASMINST4_C,5,ALPERN-BOLL DEV PROFILE II
ASMINST4_C,6,ASMNT EVAL AND PROG SYS (AEPS)
ASMINST4_C,7,ASMNT OF PHONOLOGICAL PROC-R
ASMINST4_C,8,AUTISM DIAG OBSERVATION SCALE
ASMINST4_C,9,BATTELLE DEV INVENTORY (BDI)
ASMINST4_C,10,BAYLEY SCALES (BSID) - MENTAL
ASMINST4_C,11,BAYLEY SCALES (BSID) - MOTOR
ASMINST4_C,12,CALLIER-AZUSA SCALE
ASMINST4_C,13,CAREY TEMPERAMENT SCALES
ASMINST4_C,14,CAROLINA CURRICULUM
ASMINST4_C,15,CATTELL INF INTELLIGENCE SCALE
ASMINST4_C,16,CHILD DEV INVENTORY (CDI)
ASMINST4_C,17,CLINICAL ADAPTIVE TEST (CAT)
ASMINST4_C,18,CLINICAL LINGUISTIC _(CLAMS)
ASMINST4_C,19,COMM & SMBLC BHVR SCLES (CSBS)
ASMINST4_C,20,CONDITIONED PLAY AUDIOMETRY
ASMINST4_C,21,EARLY COPING INVENTORY
ASMINST4_C,22,ERLY LRNG APLSHMNT PRFL (ELAP)
ASMINST4_C,23,ERHARDT DEV TEST OF VISION
ASMINST4_C,24,ERHARDT DEV TEST OF PREHENSION
ASMINST4_C,25,FNCTNL EMTNL ASMNT SCLS (FEAS)
ASMINST4_C,26,FNCTNL IND MEASURES (WEE FIMS)
ASMINST4_C,27,GLDMN-FRISTOE TST OF ARTCLTN
ASMINST4_C,28,GROSS MTR FUNCTIONAL MEASURES
ASMINST4_C,29,HAWAII ERLY LRNG PROFL (HELP)
ASMINST4_C,30,HODSON PHONOLOGICAL SCREENING
ASMINST4_C,31,INFANT DEVELPMNT INVNTRY (IDI)
ASMINST4_C,32,INFNT-TDDLER DEVL ASSESS (IDA)
ASMINST4_C,33,INFNT TDDLER SENSORY PROFILE
ASMINST4_C,34,INFNT-TDDLER SE ASSESS (ITSEA)
ASMINST4_C,35,INSITE (FOR VISUALLY IMPAIRED)
ASMINST4_C,36,MCCARTHY COMM DEV INVNTRY
ASMINST4_C,37,MILANI-COMPARETTI
ASMINST4_C,38,MULLEN SCALES (MSEL)
ASMINST4_C,39,NON-SPEECH TEST
ASMINST4_C,40,OTOACOUSTIC EMISSIONS (OAE)
ASMINST4_C,41,PADEN PHONOLOGICAL SCREENING
ASMINST4_C,42,PEABODY DEVELPMNTL MOTOR TEST
ASMINST4_C,43,PED EVAL OF DSBLTY INV (PEDI)
ASMINST4_C,44,PLAY AUDIOMETRY
ASMINST4_C,45,PRESCHL LANG SCL (PLS) - RVSD
ASMINST4_C,46,REC EXP EMRGNT LANG SCL (REEL)
ASMINST4_C,47,REYNELL DEV LANG SCLS - AM VSN
ASMINST4_C,48,REYNELL-ZINKIN: DEV SCLS
ASMINST4_C,49,ROSETTI INF TDLR LANG SCALE
ASMINST4_C,50,SENSORIMTR PRFL (HUNT ORDINAL)
ASMINST4_C,51,SEQ INV OF COMM DEV (SICD)
ASMINST4_C,52,SKI-HI LRNG DEV SCLS (HRG IMP)
ASMINST4_C,53,SPANISH ARTCLTN MEASURE (SPAM)
ASMINST4_C,54,SPCH AWRNS THRESHOLDS (SAT)
ASMINST4_C,55,SPEECH DISCRIMINATION TEST
ASMINST4_C,56,TEST OF INF MTR PERF (TIMP)
ASMINST4_C,57,THE OREGON PROJ GLBL ASMNT TL
ASMINST4_C,58,TIME: MILLER
ASMINST4_C,59,TRNSDSCPLNRY PBA (TONI LINDER)
ASMINST4_C,60,UZGIRIS-HUNT: DUNST REVISION
ASMINST4_C,61,VINELAND ADPTV BEH SCLS (VABS)
ASMINST4_C,62,VINELAND SE ERLY CHLDHD SCALE
ASMINST4_C,63,VISUAL RNFRCMNT AUDMTRY (VRA)
ASMINST4_C,64,OTHER ASSESSMENT INSTRUMENT
ASMINST5_C,0,NOT APPLICABLE
ASMINST5_C,1,ACHENBACH CHILD BEHAVIOR CHECK
ASMINST5_C,2,AGES & STAGES QUESTIONNAIRE
ASMINST5_C,3,AGES & STAGES SE QUESTIONNAIRE
ASMINST5_C,4,ALBERTA INFANT MOTOR SCALE
ASMINST5_C,5,ALPERN-BOLL DEV PROFILE II
ASMINST5_C,6,ASMNT EVAL AND PROG SYS (AEPS)
ASMINST5_C,7,ASMNT OF PHONOLOGICAL PROC-R
ASMINST5_C,8,AUTISM DIAG OBSERVATION SCALE
ASMINST5_C,9,BATTELLE DEV INVENTORY (BDI)
ASMINST5_C,10,BAYLEY SCALES (BSID) - MENTAL
ASMINST5_C,11,BAYLEY SCALES (BSID) - MOTOR
ASMINST5_C,12,CALLIER-AZUSA SCALE
ASMINST5_C,13,CAREY TEMPERAMENT SCALES
ASMINST5_C,14,CAROLINA CURRICULUM
ASMINST5_C,15,CATTELL INF INTELLIGENCE SCALE
ASMINST5_C,16,CHILD DEV INVENTORY (CDI)
ASMINST5_C,17,CLINICAL ADAPTIVE TEST (CAT)
ASMINST5_C,18,CLINICAL LINGUISTIC _(CLAMS)
ASMINST5_C,19,COMM & SMBLC BHVR SCLES (CSBS)
ASMINST5_C,20,CONDITIONED PLAY AUDIOMETRY
ASMINST5_C,21,EARLY COPING INVENTORY
ASMINST5_C,22,ERLY LRNG APLSHMNT PRFL (ELAP)
ASMINST5_C,23,ERHARDT DEV TEST OF VISION
ASMINST5_C,24,ERHARDT DEV TEST OF PREHENSION
ASMINST5_C,25,FNCTNL EMTNL ASMNT SCLS (FEAS)
ASMINST5_C,26,FNCTNL IND MEASURES (WEE FIMS)
ASMINST5_C,27,GLDMN-FRISTOE TST OF ARTCLTN
ASMINST5_C,28,GROSS MTR FUNCTIONAL MEASURES
ASMINST5_C,29,HAWAII ERLY LRNG PROFL (HELP)
ASMINST5_C,30,HODSON PHONOLOGICAL SCREENING
ASMINST5_C,31,INFANT DEVELPMNT INVNTRY (IDI)
ASMINST5_C,32,INFNT-TDDLER DEVL ASSESS (IDA)
ASMINST5_C,33,INFNT TDDLER SENSORY PROFILE
ASMINST5_C,34,INFNT-TDDLER SE ASSESS (ITSEA)
ASMINST5_C,35,INSITE (FOR VISUALLY IMPAIRED)
ASMINST5_C,36,MCCARTHY COMM DEV INVNTRY
ASMINST5_C,37,MILANI-COMPARETTI
ASMINST5_C,38,MULLEN SCALES (MSEL)
ASMINST5_C,39,NON-SPEECH TEST
ASMINST5_C,40,OTOACOUSTIC EMISSIONS (OAE)
ASMINST5_C,41,PADEN PHONOLOGICAL SCREENING
ASMINST5_C,42,PEABODY DEVELPMNTL MOTOR TEST
ASMINST5_C,43,PED EVAL OF DSBLTY INV (PEDI)
ASMINST5_C,44,PLAY AUDIOMETRY
ASMINST5_C,45,PRESCHL LANG SCL (PLS) - RVSD
ASMINST5_C,46,REC EXP EMRGNT LANG SCL (REEL)
ASMINST5_C,47,REYNELL DEV LANG SCLS - AM VSN
ASMINST5_C,48,REYNELL-ZINKIN: DEV SCLS
ASMINST5_C,49,ROSETTI INF TDLR LANG SCALE
ASMINST5_C,50,SENSORIMTR PRFL (HUNT ORDINAL)
ASMINST5_C,51,SEQ INV OF COMM DEV (SICD)
ASMINST5_C,52,SKI-HI LRNG DEV SCLS (HRG IMP)
ASMINST5_C,53,SPANISH ARTCLTN MEASURE (SPAM)
ASMINST5_C,54,SPCH AWRNS THRESHOLDS (SAT)
ASMINST5_C,55,SPEECH DISCRIMINATION TEST
ASMINST5_C,56,TEST OF INF MTR PERF (TIMP)
ASMINST5_C,57,THE OREGON PROJ GLBL ASMNT TL
ASMINST5_C,58,TIME: MILLER
ASMINST5_C,59,TRNSDSCPLNRY PBA (TONI LINDER)
ASMINST5_C,60,UZGIRIS-HUNT: DUNST REVISION
ASMINST5_C,61,VINELAND ADPTV BEH SCLS (VABS)
ASMINST5_C,62,VINELAND SE ERLY CHLDHD SCALE
ASMINST5_C,63,VISUAL RNFRCMNT AUDMTRY (VRA)
ASMINST5_C,64,OTHER ASSESSMENT INSTRUMENT
ASMINST6_C,0,NOT APPLICABLE
ASMINST6_C,1,ACHENBACH CHILD BEHAVIOR CHECK
ASMINST6_C,2,AGES & STAGES QUESTIONNAIRE
ASMINST6_C,3,AGES & STAGES SE QUESTIONNAIRE
ASMINST6_C,4,ALBERTA INFANT MOTOR SCALE
ASMINST6_C,5,ALPERN-BOLL DEV PROFILE II
ASMINST6_C,6,ASMNT EVAL AND PROG SYS (AEPS)
ASMINST6_C,7,ASMNT OF PHONOLOGICAL PROC-R
ASMINST6_C,8,AUTISM DIAG OBSERVATION SCALE
ASMINST6_C,9,BATTELLE DEV INVENTORY (BDI)
ASMINST6_C,10,BAYLEY SCALES (BSID) - MENTAL
ASMINST6_C,11,BAYLEY SCALES (BSID) - MOTOR
ASMINST6_C,12,CALLIER-AZUSA SCALE
ASMINST6_C,13,CAREY TEMPERAMENT SCALES
ASMINST6_C,14,CAROLINA CURRICULUM
ASMINST6_C,15,CATTELL INF INTELLIGENCE SCALE
ASMINST6_C,16,CHILD DEV INVENTORY (CDI)
ASMINST6_C,17,CLINICAL ADAPTIVE TEST (CAT)
ASMINST6_C,18,CLINICAL LINGUISTIC _(CLAMS)
ASMINST6_C,19,COMM & SMBLC BHVR SCLES (CSBS)
ASMINST6_C,20,CONDITIONED PLAY AUDIOMETRY
ASMINST6_C,21,EARLY COPING INVENTORY
ASMINST6_C,22,ERLY LRNG APLSHMNT PRFL (ELAP)
ASMINST6_C,23,ERHARDT DEV TEST OF VISION
ASMINST6_C,24,ERHARDT DEV TEST OF PREHENSION
ASMINST6_C,25,FNCTNL EMTNL ASMNT SCLS (FEAS)
ASMINST6_C,26,FNCTNL IND MEASURES (WEE FIMS)
ASMINST6_C,27,GLDMN-FRISTOE TST OF ARTCLTN
ASMINST6_C,28,GROSS MTR FUNCTIONAL MEASURES
ASMINST6_C,29,HAWAII ERLY LRNG PROFL (HELP)
ASMINST6_C,30,HODSON PHONOLOGICAL SCREENING
ASMINST6_C,31,INFANT DEVELPMNT INVNTRY (IDI)
ASMINST6_C,32,INFNT-TDDLER DEVL ASSESS (IDA)
ASMINST6_C,33,INFNT TDDLER SENSORY PROFILE
ASMINST6_C,34,INFNT-TDDLER SE ASSESS (ITSEA)
ASMINST6_C,35,INSITE (FOR VISUALLY IMPAIRED)
ASMINST6_C,36,MCCARTHY COMM DEV INVNTRY
ASMINST6_C,37,MILANI-COMPARETTI
ASMINST6_C,38,MULLEN SCALES (MSEL)
ASMINST6_C,39,NON-SPEECH TEST
ASMINST6_C,40,OTOACOUSTIC EMISSIONS (OAE)
ASMINST6_C,41,PADEN PHONOLOGICAL SCREENING
ASMINST6_C,42,PEABODY DEVELPMNTL MOTOR TEST
ASMINST6_C,43,PED EVAL OF DSBLTY INV (PEDI)
ASMINST6_C,44,PLAY AUDIOMETRY
ASMINST6_C,45,PRESCHL LANG SCL (PLS) - RVSD
ASMINST6_C,46,REC EXP EMRGNT LANG SCL (REEL)
ASMINST6_C,47,REYNELL DEV LANG SCLS - AM VSN
ASMINST6_C,48,REYNELL-ZINKIN: DEV SCLS
ASMINST6_C,49,ROSETTI INF TDLR LANG SCALE
ASMINST6_C,50,SENSORIMTR PRFL (HUNT ORDINAL)
ASMINST6_C,51,SEQ INV OF COMM DEV (SICD)
ASMINST6_C,52,SKI-HI LRNG DEV SCLS (HRG IMP)
ASMINST6_C,53,SPANISH ARTCLTN MEASURE (SPAM)
ASMINST6_C,54,SPCH AWRNS THRESHOLDS (SAT)
ASMINST6_C,55,SPEECH DISCRIMINATION TEST
ASMINST6_C,56,TEST OF INF MTR PERF (TIMP)
ASMINST6_C,57,THE OREGON PROJ GLBL ASMNT TL
ASMINST6_C,58,TIME: MILLER
ASMINST6_C,59,TRNSDSCPLNRY PBA (TONI LINDER)
ASMINST6_C,60,UZGIRIS-HUNT: DUNST REVISION
ASMINST6_C,61,VINELAND ADPTV BEH SCLS (VABS)
ASMINST6_C,62,VINELAND SE ERLY CHLDHD SCALE
ASMINST6_C,63,VISUAL RNFRCMNT AUDMTRY (VRA)
ASMINST6_C,64,OTHER ASSESSMENT INSTRUMENT
ASMINST7_C,0,NOT APPLICABLE
ASMINST7_C,1,ACHENBACH CHILD BEHAVIOR CHECK
ASMINST7_C,2,AGES & STAGES QUESTIONNAIRE
ASMINST7_C,3,AGES & STAGES SE QUESTIONNAIRE
ASMINST7_C,4,ALBERTA INFANT MOTOR SCALE
ASMINST7_C,5,ALPERN-BOLL DEV PROFILE II
ASMINST7_C,6,ASMNT EVAL AND PROG SYS (AEPS)
ASMINST7_C,7,ASMNT OF PHONOLOGICAL PROC-R
ASMINST7_C,8,AUTISM DIAG OBSERVATION SCALE
ASMINST7_C,9,BATTELLE DEV INVENTORY (BDI)
ASMINST7_C,10,BAYLEY SCALES (BSID) - MENTAL
ASMINST7_C,11,BAYLEY SCALES (BSID) - MOTOR
ASMINST7_C,12,CALLIER-AZUSA SCALE
ASMINST7_C,13,CAREY TEMPERAMENT SCALES
ASMINST7_C,14,CAROLINA CURRICULUM
ASMINST7_C,15,CATTELL INF INTELLIGENCE SCALE
ASMINST7_C,16,CHILD DEV INVENTORY (CDI)
ASMINST7_C,17,CLINICAL ADAPTIVE TEST (CAT)
ASMINST7_C,18,CLINICAL LINGUISTIC _(CLAMS)
ASMINST7_C,19,COMM & SMBLC BHVR SCLES (CSBS)
ASMINST7_C,20,CONDITIONED PLAY AUDIOMETRY
ASMINST7_C,21,EARLY COPING INVENTORY
ASMINST7_C,22,ERLY LRNG APLSHMNT PRFL (ELAP)
ASMINST7_C,23,ERHARDT DEV TEST OF VISION
ASMINST7_C,24,ERHARDT DEV TEST OF PREHENSION
ASMINST7_C,25,FNCTNL EMTNL ASMNT SCLS (FEAS)
ASMINST7_C,26,FNCTNL IND MEASURES (WEE FIMS)
ASMINST7_C,27,GLDMN-FRISTOE TST OF ARTCLTN
ASMINST7_C,28,GROSS MTR FUNCTIONAL MEASURES
ASMINST7_C,29,HAWAII ERLY LRNG PROFL (HELP)
ASMINST7_C,30,HODSON PHONOLOGICAL SCREENING
ASMINST7_C,31,INFANT DEVELPMNT INVNTRY (IDI)
ASMINST7_C,32,INFNT-TDDLER DEVL ASSESS (IDA)
ASMINST7_C,33,INFNT TDDLER SENSORY PROFILE
ASMINST7_C,34,INFNT-TDDLER SE ASSESS (ITSEA)
ASMINST7_C,35,INSITE (FOR VISUALLY IMPAIRED)
ASMINST7_C,36,MCCARTHY COMM DEV INVNTRY
ASMINST7_C,37,MILANI-COMPARETTI
ASMINST7_C,38,MULLEN SCALES (MSEL)
ASMINST7_C,39,NON-SPEECH TEST
ASMINST7_C,40,OTOACOUSTIC EMISSIONS (OAE)
ASMINST7_C,41,PADEN PHONOLOGICAL SCREENING
ASMINST7_C,42,PEABODY DEVELPMNTL MOTOR TEST
ASMINST7_C,43,PED EVAL OF DSBLTY INV (PEDI)
ASMINST7_C,44,PLAY AUDIOMETRY
ASMINST7_C,45,PRESCHL LANG SCL (PLS) - RVSD
ASMINST7_C,46,REC EXP EMRGNT LANG SCL (REEL)
ASMINST7_C,47,REYNELL DEV LANG SCLS - AM VSN
ASMINST7_C,48,REYNELL-ZINKIN: DEV SCLS
ASMINST7_C,49,ROSETTI INF TDLR LANG SCALE
ASMINST7_C,50,SENSORIMTR PRFL (HUNT ORDINAL)
ASMINST7_C,51,SEQ INV OF COMM DEV (SICD)
ASMINST7_C,52,SKI-HI LRNG DEV SCLS (HRG IMP)
ASMINST7_C,53,SPANISH ARTCLTN MEASURE (SPAM)
ASMINST7_C,54,SPCH AWRNS THRESHOLDS (SAT)
ASMINST7_C,55,SPEECH DISCRIMINATION TEST
ASMINST7_C,56,TEST OF INF MTR PERF (TIMP)
ASMINST7_C,57,THE OREGON PROJ GLBL ASMNT TL
ASMINST7_C,58,TIME: MILLER
ASMINST7_C,59,TRNSDSCPLNRY PBA (TONI LINDER)
ASMINST7_C,60,UZGIRIS-HUNT: DUNST REVISION
ASMINST7_C,61,VINELAND ADPTV BEH SCLS (VABS)
ASMINST7_C,62,VINELAND SE ERLY CHLDHD SCALE
ASMINST7_C,63,VISUAL RNFRCMNT AUDMTRY (VRA)
ASMINST7_C,64,OTHER ASSESSMENT INSTRUMENT
ASN_SUB_C,IN,INDIAN
ASN_SUB_C,CN,CHINESE
ASN_SUB_C,PH,FILIPINO
ASN_SUB_C,JP,JAPANESE
ASN_SUB_C,KR,KOREAN
ASN_SUB_C,VN,VIETNAMESE
ASN_SUB_C,XX,OTHER
ASSM_TYP_C,700,GENERAL
ASSM_TYP_C,WICP,WIC - PREGNANT
ASSM_TYP_C,WICB,WIC - BREASTFEEDING
ASSM_TYP_C,WICN,WIC - POSTPARTUM
ASSM_TYP_C,WICI,WIC - INFANT
ASSM_TYP_C,WICC,WIC - CHILD
ASSM_TYP_C,708,PEDIATRIC PRIMARY CARE ASSMNT
ASSM_TYP_C,701,OTHER SERVICE BARRIERS ASSMNT
ASSM_TYP_C,702,BONDING AND PARENTING ASSMNT
ASSM_TYP_C,703,PSYCHOSOCIAL STRESS ASSMNT
ASSM_TYP_C,704,ALCOHOL/SUBSTANCE ABUSE ASSMNT
ASSM_TYP_C,705,VIOLENCE ASSESSMENT
ASSM_TYP_C,706,HOME ASSESSMENT
ASSM_TYP_C,708A,PEDIATRIC - NEWBORN
ASSM_TYP_C,708B,PEDIATRIC - 2 MONTHS
ASSM_TYP_C,708C,PEDIATRIC - 4 MONTHS
ASSM_TYP_C,708D,PEDIATRIC - 6 MONTHS
ASSM_TYP_C,708E,PEDIATRIC - 9 MONTHS
ASSM_TYP_C,708F,PEDIATRIC - 12 MONTHS
ASSM_TYP_C,708G,PEDIATRIC - 15 MONTHS
ASSM_TYP_C,708H,PEDIATRIC - 18 MONTHS
ASSM_TYP_C,708I,PEDIATRIC - 24 MONTHS
ASSM_TYP_C,708J,PEDIATRIC - 3 YEARS
ASSM_TYP_C,708K,PEDIATRIC - 4 YEARS
ASSM_TYP_C,708L,PEDIATRIC - 5 YEARS
ASSM_TYP_C,708M,PEDIATRIC - 8 YEARS
ASSM_TYP_C,708N,PEDIATRIC - 10 YEARS
ASSM_TYP_C,708O,PEDIATRIC - 12 YEARS
ASSM_TYP_C,708P,PEDIATRIC - 14 YEARS
ASSM_TYP_C,708Q,PEDIATRIC - 16 YEARS
ASSM_TYP_C,708R,PEDIATRIC - 18 YEARS
ASSM_TYP_C,707A,PRENATAL HISTORY
ASSM_TYP_C,707B,FAMILY GENETIC HISTORY
ASSM_TYP_C,707C,PAST MEDICAL HISTORY
ASSM_TYP_C,707D,PRENATAL NUTRITIONAL ASSESSMT
ASSM_TYP_C,710,EDUCATION
ASSM_TYP_C,709,HIV RISK ASSESSMENT
ASSM_TYP_C,707E,PHYSICAL EXAM
ASSM_TYP_C,707F,LABORATORY TEST
ASSM_TYP_C,1,INFORMED CONSENT ASSESSMENT
ASSM_TYP_C,FSC,FAMILY STRESS CHECKLIST
ASSM_TYP_C,2,INITIAL REFERRAL FRM QUESTIONS
ASSM_TYP_C,EILD,EI LEVEL OF DEVELOPMENT
ASSM_TYP_C,EITP,EI TRANSITION PLAN
ASSM_TYP_C,EI20,PREGNANCY AND INITIAL BIRTH
ASSM_TYP_C,EI21,DEVELOPMENTAL ASSESSMENT
ASSM_TYP_C,707G,PRENATAL HIGH RISK
ASSM_TYP_C,BFIE,BREASTFEEDING INFANT EDUCATION
ASSM_TYP_C,BPA,BREAST PUMP ASSESSMENT
ASSM_TYP_C,BFBP,BREASTFEEDING BREAST PUMP
ASSM_TYP_C,BPK,BREAST PUMP FOLLOW UP
ASSM_TYP_C,TPS,TEEN PARENTS ASSESSMENT
ASSM_TYP_C,WICT,WIC - YOUNG CHILD (TODDLER)
ASSM_TYP_C,FHH,FAMILY HEALTH HISTORY
ASSM_TYP_C,711,PRENATAL RISK SCREENING
ASSM_TYP_C,712,INFANT RISK SCREENING
ASSM_TYP_C,713,CHILD RISK SCREENING
ASSM_TYP_C,WCVE,WIC - CERT VISIT EDUCATION
AUTH_TYP_C,EA,EVAL/ASSESS PLAN
AUTH_TYP_C,DS,IFSP-DIRECT SERVICE
AUTH_TYP_C,AT,IFSP-ASSISTIVE TECH
AUTH_TYP_C,AS,IFSP-ASSESSMENT
AUTH_TYP_C,IM,IFSP-MEETING
AUTHSTAT_C,DISC,DISCONTINUED (AS OF END DATE)
AUTHSTAT_C,ADJT,ADJUSTED
AUTHSTAT_C,CAN,CANCELLED OR DENIED
BANK_REJ_C,A,AMOUNT INVALID
BANK_REJ_C,E,PROCESS DATE TOO EARLY
BANK_REJ_C,I,VENDOR INVALID
BANK_REJ_C,L,PROCESS DATE TOO LATE
BANK_REJ_C,M,SIGNATURE MISSING
BANK_REJ_C,N,INACTIVE VENDOR
BANK_REJ_C,V,VOIDED FI
BANK_REJ_C,P,FI ALREADY PAID
BANK_REJ_C,F,INVALID FI
BANK_REJ_C,H,HELD
BFC_RSN_C,16,MOM MET GOAL
BFC_RSN_C,17,BFING NOT SUPPORTED
BFC_RSN_C,18,FORMULA SUPPLEMENTATION
BFC_RSN_C,19,MISUNDERSTANDS SUPPLY/DEMAND
BFC_RSN_C,20,WORK/SCHOOL/TIME CONSTRAINTS
BFC_RSN_C,21,PHYSICIAN ADVICE
BFC_RSN_C,22,MOTHER/BABY/ILLNESS/MEDICATION
BFC_RSN_C,23,EARLY BFING PROBLEMS
BFC_RSN_C,24,PRETERM/&lt;40 WEEKS
BFC_RSN_C,25,CULTURAL BELIEFS
BFC_RSN_C,26,BABYS CHOICE
BKUP_JOB_N,SUPR,1.001
BKUP_JOB_N,DATA,2000002.001
BP_TYP_C,MANL,MANUAL PUMP
BP_TYP_C,ELEC,ELECTRIC PUMP
BP_TYP_C,MINI,MINI-ELECTRIC PUMP
BP_TYP_C,PEDL,PEDAL PUMP
BP_TYP_C,PERS,PERSONAL PUMP
BREAST_C,R,RIGHT
BREAST_C,L,LEFT
BREAST_C,B,BOTH
BRTH_NO_C,1,1ST
BRTH_NO_C,2,2ND
BRTH_NO_C,3,OTHER
BRTH_ST_C,AL,ALABAMA
BRTH_ST_C,AK,ALASKA
BRTH_ST_C,AZ,ARIZONA
BRTH_ST_C,AR,ARKANSAS
BRTH_ST_C,AS,AMERICAN SAMOA
BRTH_ST_C,CA,CALIFORNIA
BRTH_ST_C,CO,COLORADO
